0,-24509.8,0,-24509.8,0, ,,,,,,B w/ offset values,-5893.85,,D w/ offset values,-5813.99
2,-15788.82,0.59,-15884.65,0.58, ,,AV offset B,-18615.95,18615.95,,Bubble A,2827.13,,Bubble D,2811.16
5,-15549.23,0.6,-15692.98,0.59, ,,AV offset D,-18695.81,18695.81,,,3066.72,,,3002.83
8,-15405.48,0.61,-15549.23,0.6, ,,,,,,,3210.47,,,3146.58
10,-15165.89,0.63,-15405.48,0.61, ,,,A,D,,,3450.06,,,3290.33
13,-14974.22,0.64,-15309.64,0.62, ,,AV after 80,19309.07791,19230.16976,,,3641.73,,,3386.17
16,-14782.55,0.65,-15165.89,0.63, ,,Std after 80,855.6932796,823.4062426,,,3833.4,,,3529.92
19,-14638.8,0.66,-15070.06,0.64, ,,Max,19502.42,19486.45,,,3977.15,,,3625.75
22,-14495.04,0.67,-14974.22,0.64, ,,,,,,,4120.91,,,3721.59
25,-14447.13,0.68,-14926.3,0.65, ,,,,,,,4168.82,,,3769.51
27,-14351.29,0.68,-14830.47,0.65, ,,,,,,,4264.66,,,3865.34
30,-14303.38,0.69,-14782.55,0.65, ,,,,,,,4312.57,,,3913.26
33,-14255.46,0.69,-14734.63,0.66, ,,,,,,,4360.49,,,3961.18
36,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
39,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
42,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
45,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
48,-14159.62,0.7,-14495.04,0.67, ,,,,,,,4456.33,,,4200.77
51,-14015.87,0.71,-14255.46,0.69, ,,,,,,,4600.08,,,4440.35
53,-13632.53,0.73,-13824.2,0.72, ,,,,,,,4983.42,,,4871.61
56,-13297.11,0.75,-13488.78,0.74, ,,,,,,,5318.84,,,5207.03
59,-12913.77,0.78,-13105.44,0.77, ,,,,,,,5702.18,,,5590.37
62,-12578.34,0.8,-12722.1,0.79, ,,,,,,,6037.61,,,5973.71
65,-12290.84,0.82,-12386.67,0.82, ,,,,,,,6325.11,,,6309.14
68,-11955.42,0.85,-12051.25,0.84, ,,,,,,,6660.53,,,6644.56
71,-11620,0.87,-11763.75,0.86, ,,,,,,,6995.95,,,6932.06
74,-11428.33,0.88,-11524.16,0.87, ,,,,,,,7187.62,,,7171.65
76,-11140.82,0.9,-11188.74,0.9, ,,,,,,,7475.13,,,7507.07
79,-10805.4,0.92,-10901.23,0.92, ,,,,,,,7810.55,,,7794.58
82,-10517.89,0.94,-10613.73,0.94, ,,,,,,,8098.06,,,8082.08
92,-9607.46,1,-9655.38,1, ,,,,,,,9008.49,,,9040.43
102,-8792.86,1.06,-8792.86,1.06, ,,,,,,,9823.09,,,9902.95
112,-8074.1,1.11,-8074.1,1.11, ,,,,,,,10541.85,,,10621.71
122,-7355.34,1.15,-7307.42,1.16, ,,,,,,,11260.61,,,11388.39
132,-6732.41,1.2,-6636.57,1.2, ,,,,,,,11883.54,,,12059.24
142,-6205.32,1.23,-6109.48,1.24, ,,,,,,,12410.63,,,12586.33
152,-5678.22,1.27,-5582.39,1.27, ,,,,,,,12937.73,,,13113.42
162,-5151.13,1.3,-5055.3,1.31, ,,,,,,,13464.82,,,13640.51
172,-4671.96,1.34,-4576.12,1.34, ,,,,,,,13943.99,,,14119.69
182,-4288.62,1.36,-4192.78,1.37, ,,,,,,,14327.33,,,14503.03
192,-3905.28,1.39,-3809.44,1.39, ,,,,,,,14710.67,,,14886.37
202,-3521.94,1.41,-3426.1,1.42, ,,,,,,,15094.01,,,15269.71
212,-3234.43,1.43,-3090.68,1.44, ,,,,,,,15381.52,,,15605.13
222,-2899.01,1.45,-2851.09,1.46, ,,,,,,,15716.94,,,15844.72
232,-2611.5,1.47,-2563.59,1.48, ,,,,,,,16004.45,,,16132.22
242,-2371.92,1.49,-2276.08,1.5, ,,,,,,,16244.03,,,16419.73
252,-2180.25,1.5,-2036.49,1.51, ,,,,,,,16435.7,,,16659.32
262,-1940.66,1.52,-1844.82,1.53, ,,,,,,,16675.29,,,16850.99
272,-1748.99,1.53,-1701.07,1.54, ,,,,,,,16866.96,,,16994.74
282,-1557.32,1.55,-1461.48,1.55, ,,,,,,,17058.63,,,17234.33
292,-1365.65,1.56,-1317.73,1.56, ,,,,,,,17250.3,,,17378.08
302,-1221.9,1.57,-1221.9,1.57, ,,,,,,,17394.05,,,17473.91
312,-1078.14,1.58,-1030.23,1.58, ,,,,,,,17537.81,,,17665.58
322,-934.39,1.59,-934.39,1.59, ,,,,,,,17681.56,,,17761.42
332,-838.56,1.59,-790.64,1.6, ,,,,,,,17777.39,,,17905.17
342,-742.72,1.6,-646.89,1.61, ,,,,,,,17873.23,,,18048.92
352,-598.97,1.61,-598.97,1.61, ,,,,,,,18016.98,,,18096.84
362,-503.13,1.62,-503.13,1.62, ,,,,,,,18112.82,,,18192.68
372,-407.3,1.62,-407.3,1.62, ,,,,,,,18208.65,,,18288.51
382,-359.38,1.63,-359.38,1.63, ,,,,,,,18256.57,,,18336.43
392,-263.55,1.63,-263.55,1.63, ,,,,,,,18352.4,,,18432.26
402,-215.63,1.64,-215.63,1.64, ,,,,,,,18400.32,,,18480.18
412,-119.79,1.64,-167.71,1.64, ,,,,,,,18496.16,,,18528.1
422,-71.88,1.65,-119.79,1.64, ,,,,,,,18544.07,,,18576.02
432,-23.96,1.65,-71.88,1.65, ,,,,,,,18591.99,,,18623.93
442,23.96,1.65,-23.96,1.65, ,,,,,,,18639.91,,,18671.85
452,71.88,1.65,23.96,1.65, ,,,,,,,18687.83,,,18719.77
462,119.79,1.66,71.88,1.65, ,,,,,,,18735.74,,,18767.69
472,215.63,1.66,119.79,1.66, ,,,,,,,18831.58,,,18815.6
482,215.63,1.66,167.71,1.66, ,,,,,,,18831.58,,,18863.52
492,311.46,1.67,167.71,1.66, ,,,,,,,18927.41,,,18863.52
502,311.46,1.67,215.63,1.66, ,,,,,,,18927.41,,,18911.44
512,359.38,1.67,215.63,1.66, ,,,,,,,18975.33,,,18911.44
522,359.38,1.67,263.55,1.67, ,,,,,,,18975.33,,,18959.36
532,407.3,1.68,263.55,1.67, ,,,,,,,19023.25,,,18959.36
542,407.3,1.68,311.46,1.67, ,,,,,,,19023.25,,,19007.27
552,455.22,1.68,311.46,1.67, ,,,,,,,19071.17,,,19007.27
562,407.3,1.68,359.38,1.67, ,,,,,,,19023.25,,,19055.19
572,503.13,1.68,359.38,1.67, ,,,,,,,19119.08,,,19055.19
582,503.13,1.68,359.38,1.67, ,,,,,,,19119.08,,,19055.19
592,503.13,1.68,359.38,1.67, ,,,,,,,19119.08,,,19055.19
602,551.05,1.69,359.38,1.67, ,,,,,,,19167,,,19055.19
612,551.05,1.69,407.3,1.68, ,,,,,,,19167,,,19103.11
622,551.05,1.69,455.22,1.68, ,,,,,,,19167,,,19151.03
632,598.97,1.69,455.22,1.68, ,,,,,,,19214.92,,,19151.03
642,598.97,1.69,455.22,1.68, ,,,,,,,19214.92,,,19151.03
652,551.05,1.69,455.22,1.68, ,,,,,,,19167,,,19151.03
662,598.97,1.69,455.22,1.68, ,,,,,,,19214.92,,,19151.03
672,598.97,1.69,503.13,1.68, ,,,,,,,19214.92,,,19198.94
682,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
692,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
702,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
712,694.8,1.7,503.13,1.68, ,,,,,,,19310.75,,,19198.94
722,694.8,1.7,503.13,1.68, ,,,,,,,19310.75,,,19198.94
732,694.8,1.7,503.13,1.68, ,,,,,,,19310.75,,,19198.94
742,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
752,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
762,694.8,1.7,503.13,1.68, ,,,,,,,19310.75,,,19198.94
772,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
782,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
792,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
802,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
812,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
822,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
832,790.64,1.7,598.97,1.69, ,,,,,,,19406.59,,,19294.78
842,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
852,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
862,790.64,1.7,598.97,1.69, ,,,,,,,19406.59,,,19294.78
