0,-24509.8,0,-24509.8,0, ,,,,,,B w/ offset values,-5893.85,,D w/ offset values,-5813.99
2,-15788.82,0.59,-15884.65,0.58, ,,AV offset B,-18615.95,18615.95,,Bubble A,2827.13,,Bubble D,2811.16
5,-15549.23,0.6,-15692.98,0.59, ,,AV offset D,-18695.81,18695.81,,,3066.72,,,3002.83
8,-15357.56,0.62,-15549.23,0.6, ,,,,,,,3258.39,,,3146.58
10,-15165.89,0.63,-15405.48,0.61, ,,,A,D,,,3450.06,,,3290.33
13,-14974.22,0.64,-15261.73,0.62, ,,AV after 80,19285.81635,19204.59508,,,3641.73,,,3434.08
16,-14782.55,0.65,-15165.89,0.63, ,,Std after 80,926.5346293,892.0918763,,,3833.4,,,3529.92
19,-14638.8,0.66,-15070.06,0.64, ,,Max,19502.42,19486.45,,,3977.15,,,3625.75
22,-14542.96,0.67,-14926.3,0.65, ,,,,,,,4072.99,,,3769.51
24,-14447.13,0.68,-14878.39,0.65, ,,,,,,,4168.82,,,3817.42
27,-14351.29,0.68,-14830.47,0.65, ,,,,,,,4264.66,,,3865.34
30,-14303.38,0.69,-14782.55,0.65, ,,,,,,,4312.57,,,3913.26
33,-14207.54,0.69,-14734.63,0.66, ,,,,,,,4408.41,,,3961.18
36,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
39,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
42,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
45,-14159.62,0.7,-14686.71,0.66, ,,,,,,,4456.33,,,4009.1
48,-14159.62,0.7,-14495.04,0.67, ,,,,,,,4456.33,,,4200.77
51,-14015.87,0.71,-14255.46,0.69, ,,,,,,,4600.08,,,4440.35
53,-13680.45,0.73,-13872.12,0.72, ,,,,,,,4935.5,,,4823.69
56,-13297.11,0.75,-13488.78,0.74, ,,,,,,,5318.84,,,5207.03
59,-12961.69,0.78,-13105.44,0.77, ,,,,,,,5654.26,,,5590.37
62,-12578.34,0.8,-12722.1,0.79, ,,,,,,,6037.61,,,5973.71
65,-12290.84,0.82,-12386.67,0.82, ,,,,,,,6325.11,,,6309.14
67,-12051.25,0.84,-12195,0.83, ,,,,,,,6564.7,,,6500.81
70,-11715.83,0.86,-11859.58,0.85, ,,,,,,,6900.12,,,6836.23
73,-11428.33,0.88,-11524.16,0.87, ,,,,,,,7187.62,,,7171.65
76,-11140.82,0.9,-11188.74,0.9, ,,,,,,,7475.13,,,7507.07
79,-10805.4,0.92,-10901.23,0.92, ,,,,,,,7810.55,,,7794.58
82,-10517.89,0.94,-10613.73,0.94, ,,,,,,,8098.06,,,8082.08
92,-9655.38,1,-9655.38,1, ,,,,,,,8960.57,,,9040.43
102,-8840.78,1.05,-8792.86,1.06, ,,,,,,,9775.17,,,9902.95
112,-8074.1,1.11,-8026.18,1.11, ,,,,,,,10541.85,,,10669.63
122,-7355.34,1.15,-7307.42,1.16, ,,,,,,,11260.61,,,11388.39
132,-6732.41,1.2,-6684.49,1.2, ,,,,,,,11883.54,,,12011.32
142,-6157.4,1.24,-6061.56,1.24, ,,,,,,,12458.55,,,12634.25
152,-5630.31,1.27,-5534.47,1.28, ,,,,,,,12985.64,,,13161.34
162,-5199.05,1.3,-5055.3,1.31, ,,,,,,,13416.9,,,13640.51
172,-4719.87,1.33,-4624.04,1.34, ,,,,,,,13896.08,,,14071.77
182,-4336.53,1.36,-4192.78,1.37, ,,,,,,,14279.42,,,14503.03
192,-3953.19,1.38,-3809.44,1.39, ,,,,,,,14662.76,,,14886.37
202,-3569.85,1.41,-3426.1,1.42, ,,,,,,,15046.1,,,15269.71
212,-3282.35,1.43,-3138.6,1.44, ,,,,,,,15333.6,,,15557.21
222,-2994.84,1.45,-2851.09,1.46, ,,,,,,,15621.11,,,15844.72
232,-2659.42,1.47,-2563.59,1.48, ,,,,,,,15956.53,,,16132.22
242,-2419.83,1.49,-2324,1.49, ,,,,,,,16196.12,,,16371.81
252,-2180.25,1.5,-2084.41,1.51, ,,,,,,,16435.7,,,16611.4
262,-1940.66,1.52,-1892.74,1.52, ,,,,,,,16675.29,,,16803.07
272,-1796.91,1.53,-1653.15,1.54, ,,,,,,,16819.04,,,17042.66
282,-1557.32,1.55,-1509.4,1.55, ,,,,,,,17058.63,,,17186.41
292,-1413.57,1.55,-1317.73,1.56, ,,,,,,,17202.38,,,17378.08
302,-1269.81,1.56,-1173.98,1.57, ,,,,,,,17346.14,,,17521.83
312,-1126.06,1.57,-1030.23,1.58, ,,,,,,,17489.89,,,17665.58
322,-982.31,1.58,-934.39,1.59, ,,,,,,,17633.64,,,17761.42
332,-838.56,1.59,-790.64,1.6, ,,,,,,,17777.39,,,17905.17
342,-742.72,1.6,-694.8,1.6, ,,,,,,,17873.23,,,18001.01
352,-598.97,1.61,-598.97,1.61, ,,,,,,,18016.98,,,18096.84
362,-503.13,1.62,-503.13,1.62, ,,,,,,,18112.82,,,18192.68
372,-455.22,1.62,-407.3,1.62, ,,,,,,,18160.73,,,18288.51
382,-359.38,1.63,-359.38,1.63, ,,,,,,,18256.57,,,18336.43
392,-263.55,1.63,-263.55,1.63, ,,,,,,,18352.4,,,18432.26
402,-215.63,1.64,-215.63,1.64, ,,,,,,,18400.32,,,18480.18
412,-119.79,1.64,-167.71,1.64, ,,,,,,,18496.16,,,18528.1
422,-71.88,1.65,-119.79,1.64, ,,,,,,,18544.07,,,18576.02
432,-23.96,1.65,-23.96,1.65, ,,,,,,,18591.99,,,18671.85
442,23.96,1.65,-23.96,1.65, ,,,,,,,18639.91,,,18671.85
452,119.79,1.66,23.96,1.65, ,,,,,,,18735.74,,,18719.77
462,167.71,1.66,71.88,1.65, ,,,,,,,18783.66,,,18767.69
472,215.63,1.66,119.79,1.66, ,,,,,,,18831.58,,,18815.6
482,215.63,1.66,167.71,1.66, ,,,,,,,18831.58,,,18863.52
492,263.55,1.67,167.71,1.66, ,,,,,,,18879.5,,,18863.52
502,311.46,1.67,215.63,1.66, ,,,,,,,18927.41,,,18911.44
512,311.46,1.67,263.55,1.67, ,,,,,,,18927.41,,,18959.36
522,407.3,1.68,263.55,1.67, ,,,,,,,19023.25,,,18959.36
532,407.3,1.68,311.46,1.67, ,,,,,,,19023.25,,,19007.27
542,407.3,1.68,311.46,1.67, ,,,,,,,19023.25,,,19007.27
552,455.22,1.68,359.38,1.67, ,,,,,,,19071.17,,,19055.19
562,455.22,1.68,359.38,1.67, ,,,,,,,19071.17,,,19055.19
572,503.13,1.68,359.38,1.67, ,,,,,,,19119.08,,,19055.19
582,503.13,1.68,455.22,1.68, ,,,,,,,19119.08,,,19151.03
592,551.05,1.69,407.3,1.68, ,,,,,,,19167,,,19103.11
602,551.05,1.69,407.3,1.68, ,,,,,,,19167,,,19103.11
612,551.05,1.69,407.3,1.68, ,,,,,,,19167,,,19103.11
622,551.05,1.69,455.22,1.68, ,,,,,,,19167,,,19151.03
632,598.97,1.69,455.22,1.68, ,,,,,,,19214.92,,,19151.03
642,598.97,1.69,455.22,1.68, ,,,,,,,19214.92,,,19151.03
652,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
662,598.97,1.69,503.13,1.68, ,,,,,,,19214.92,,,19198.94
672,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
682,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
692,646.89,1.69,503.13,1.68, ,,,,,,,19262.84,,,19198.94
702,694.8,1.7,503.13,1.68, ,,,,,,,19310.75,,,19198.94
712,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
722,646.89,1.69,551.05,1.69, ,,,,,,,19262.84,,,19246.86
732,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
742,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
752,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
762,694.8,1.7,551.05,1.69, ,,,,,,,19310.75,,,19246.86
772,694.8,1.7,646.89,1.69, ,,,,,,,19310.75,,,19342.7
782,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
792,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
802,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
812,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
822,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
832,742.72,1.7,551.05,1.69, ,,,,,,,19358.67,,,19246.86
842,742.72,1.7,694.8,1.7, ,,,,,,,19358.67,,,19390.61
852,742.72,1.7,598.97,1.69, ,,,,,,,19358.67,,,19294.78
862,742.72,1.7,598.97,1.69, ,,,,,,,19358.67,,,19294.78
